  4.6995263e+000	  6.2627856e+000	
  3.8551532e+000	  5.6633926e+000	
  6.4119143e+000	  4.0227539e+000	
  6.8210020e+000	  5.2932053e+000	
  4.1433490e+000	  6.2654311e+000	
  5.8677103e+000	  5.1724275e+000	
  5.1296933e+000	  5.1343702e+000	
  3.8820821e+000	  3.5556235e+000	
  4.1944020e+000	  6.5830005e+000	
  6.1936457e+000	  6.3014835e+000	
  7.7586598e+000	  5.3719830e+000	
  4.7504285e+000	  4.3519456e+000	
  4.5849595e+000	  6.2790636e+000	
  5.9095403e+000	  4.7357404e+000	
  8.2951080e+000	  6.8808517e+000	
  5.4686003e+000	  6.3480352e+000	
  4.1926655e+000	  3.7444340e+000	
  6.0113670e+000	  3.5238415e+000	
  2.8200968e+000	  9.1828682e+000	
  6.2805809e+000	  5.1638880e+000	
  3.5231703e+000	  5.8854921e+000	
  5.0033116e+000	  5.8907233e+000	
  4.9651111e+000	  4.9719618e+000	
  5.4346470e+000	  5.3258616e+000	
  6.8156957e+000	  7.0748545e+000	
  6.9753615e+000	  6.1217488e+000	
  4.1218175e+000	  6.1995014e+000	
  4.1752547e+000	  6.4278194e+000	
  5.1647985e+000	  6.7091063e+000	
  3.9714235e+000	  5.0968258e+000	
  5.5452792e+000	  4.8301131e+000	
  3.3818678e+000	  5.1743461e+000	
  5.0655546e+000	  5.0261357e+000	
  5.8547586e+000	  5.2679396e+000	
  3.8118226e+000	  6.1739220e+000	
  5.7287976e+000	  4.8778922e+000	
  5.6472934e+000	  4.3726884e+000	
  4.5436907e+000	  5.7936981e+000	
  4.6117024e+000	  6.1170922e+000	
  5.7502947e+000	  7.2139024e+000	
  4.8403120e+000	  8.2785975e+000	
  5.7165727e+000	  6.1308036e+000	
  4.9711443e+000	  4.8027824e+000	
  4.7024098e+000	  5.1234792e+000	
  4.1963301e+000	  7.4091798e+000	
  7.2762553e+000	  6.2470597e+000	
  5.5553273e+000	  5.0549171e+000	
  6.2552176e+000	  6.4878979e+000	
  4.9579772e+000	  6.7292545e+000	
  6.2067167e+000	  6.6568573e+000	
  5.8436925e+000	  5.2810990e+000	
  6.0587300e+000	  4.9209131e+000	
  4.7328858e+000	  4.9711169e+000	
  6.5308904e+000	  6.1815910e+000	
  5.3907044e+000	  5.4502664e+000	
  4.9411052e+000	  4.8221647e+000	
  4.4436411e+000	  7.7533168e+000	
  6.0277591e+000	  5.6903110e+000	
  5.3298843e+000	  5.6771734e+000	
  4.4778450e+000	  7.2897256e+000	
  5.9675397e+000	  8.8898437e+000	
  6.2018339e+000	  6.5222562e+000	
  4.2020609e+000	  4.8807471e+000	
  6.5649011e+000	  4.6589588e+000	
  4.5649487e+000	  6.5338580e+000	
  5.4473650e+000	  4.6433645e+000	
  6.0109271e+000	  5.3652958e+000	
  5.3606521e+000	  6.4173041e+000	
  4.1142762e+000	  4.1341971e+000	
  6.2987648e+000	  4.3843901e+000	
  6.2051400e+000	  6.3131856e+000	
  6.1797992e+000	  3.8093548e+000	
  4.6552038e+000	  5.9334759e+000	
  5.6639675e+000	  5.7239342e+000	
  4.9004441e+000	  6.1190933e+000	
  5.1647632e+000	  4.7208459e+000	
